rosbag record -o high /vis/odom_pose /vis/traj_path /vis/traj_pose /vis/odom_pose
t,x,y,z,vx,vy,vz,ax,ay,az,yaw,yaw_rate,qw,qx,qy,qz
24.1800,2.989386,0.293197,1.500000,0.297708,-2.999442,0.000000,-4.845318,-0.524672,0.000000,-1.471866,-1.616840,0.741205,0.000000,0.000000,-0.671279
24.1900,2.992123,0.263179,1.500000,0.249766,-3.003976,0.000000,-4.725975,-0.380964,0.000000,-1.487842,-1.572910,0.735819,0.000000,0.000000,-0.677178
24.2000,2.994387,0.233122,1.500000,0.203522,-3.007051,0.000000,-4.506635,-0.234178,0.000000,-1.503218,-1.497102,0.730591,0.000000,0.000000,-0.682815
24.2100,2.996202,0.203042,1.500000,0.159949,-3.008680,0.000000,-4.192645,-0.093448,0.000000,-1.517684,-1.391236,0.725633,0.000000,0.000000,-0.688082
24.2200,2.997598,0.172953,1.500000,0.119967,-3.008970,0.000000,-3.789353,0.032089,0.000000,-1.530948,-1.256929,0.721054,0.000000,0.000000,-0.692879
24.2300,2.998616,0.142867,1.500000,0.084442,-3.008119,0.000000,-3.302106,0.133300,0.000000,-1.542732,-1.095624,0.716959,0.000000,0.000000,-0.697115
24.2400,2.999305,0.112793,1.500000,0.054187,-3.006416,0.000000,-2.736252,0.201048,0.000000,-1.552775,-0.908637,0.713450,0.000000,0.000000,-0.700707
24.2500,2.999720,0.082740,1.500000,0.029961,-3.004240,0.000000,-2.097138,0.226200,0.000000,-1.560824,-0.697239,0.710624,0.000000,0.000000,-0.703572
24.2600,2.999926,0.052709,1.500000,0.012470,-3.002064,0.000000,-1.390111,0.199621,0.000000,-1.566642,-0.462768,0.708574,0.000000,0.000000,-0.705637
24.2700,2.999994,0.022697,1.500000,0.002367,-3.000451,0.000000,-0.620519,0.112174,0.000000,-1.570007,-0.206779,0.707386,0.000000,0.000000,-0.706828
24.2800,3.000000,-0.007304,1.500000,-0.000248,-3.000050,0.000000,-0.203139,-0.040715,0.000000,-1.570879,-0.067711,0.707078,0.000000,0.000000,-0.707136
24.2900,2.999974,-0.037309,1.500000,-0.006325,-3.001127,0.000000,-1.002755,-0.162935,0.000000,-1.572904,-0.334010,0.706361,0.000000,0.000000,-0.707852
24.3000,2.999848,-0.067330,1.500000,-0.020104,-3.003091,0.000000,-1.742548,-0.219601,0.000000,-1.577491,-0.579736,0.704736,0.000000,0.000000,-0.709470
24.3100,2.999548,-0.097372,1.500000,-0.040959,-3.005331,0.000000,-2.417173,-0.219849,0.000000,-1.584424,-0.803149,0.702272,0.000000,0.000000,-0.711909
24.3200,2.999007,-0.127436,1.500000,-0.068212,-3.007330,0.000000,-3.021280,-0.172813,0.000000,-1.593474,-1.002819,0.699044,0.000000,0.000000,-0.715079
24.3300,2.998165,-0.157516,1.500000,-0.101132,-3.008660,0.000000,-3.549524,-0.087629,0.000000,-1.604397,-1.177460,0.695128,0.000000,0.000000,-0.718886
24.3400,2.996968,-0.187606,1.500000,-0.138932,-3.008986,0.000000,-3.996557,0.026569,0.000000,-1.616936,-1.325788,0.690607,0.000000,0.000000,-0.723230
24.3500,2.995373,-0.217692,1.500000,-0.180774,-3.008063,0.000000,-4.357030,0.160645,0.000000,-1.630821,-1.446436,0.685570,0.000000,0.000000,-0.728007
24.3600,2.993342,-0.247762,1.500000,-0.225766,-3.005737,0.000000,-4.625598,0.305465,0.000000,-1.645767,-1.537880,0.680110,0.000000,0.000000,-0.733110
24.3700,2.990850,-0.277802,1.500000,-0.272962,-3.001948,0.000000,-4.796912,0.451893,0.000000,-1.661475,-1.598405,0.674331,0.000000,0.000000,-0.738429
24.3800,2.987879,-0.307796,1.500000,-0.321362,-2.996724,0.000000,-4.865625,0.590795,0.000000,-1.677626,-1.626089,0.668346,0.000000,0.000000,-0.743850
24.3900,2.984422,-0.337732,1.500000,-0.369915,-2.990188,0.000000,-4.826390,0.713035,0.000000,-1.693880,-1.618801,0.662279,0.000000,0.000000,-0.749257
24.4000,2.980484,-0.367596,1.500000,-0.417512,-2.982550,0.000000,-4.673859,0.809478,0.000000,-1.709878,-1.574213,0.656265,0.000000,0.000000,-0.754531
24.4100,2.976079,-0.397380,1.500000,-0.462996,-2.974114,0.000000,-4.402686,0.870991,0.000000,-1.725232,-1.489820,0.650453,0.000000,0.000000,-0.759547
24.4200,2.971235,-0.427077,1.500000,-0.505153,-2.965277,0.000000,-4.007522,0.888436,0.000000,-1.739533,-1.362969,0.645005,0.000000,0.000000,-0.764178
24.4300,2.965991,-0.456686,1.500000,-0.542716,-2.956523,0.000000,-3.483020,0.852680,0.000000,-1.752341,-1.190893,0.640098,0.000000,0.000000,-0.768293
24.4400,2.960400,-0.486210,1.500000,-0.574364,-2.948431,0.000000,-2.823833,0.754587,0.000000,-1.763190,-0.970758,0.635921,0.000000,0.000000,-0.771754
24.4500,2.954528,-0.515659,1.500000,-0.598725,-2.941670,0.000000,-2.024614,0.585023,0.000000,-1.771586,-0.699744,0.632675,0.000000,0.000000,-0.774417
24.4600,2.948455,-0.545050,1.500000,-0.614372,-2.936999,0.000000,-1.080015,0.334852,0.000000,-1.777006,-0.375161,0.630574,0.000000,0.000000,-0.776129
24.4700,2.942275,-0.574409,1.500000,-0.619825,-2.935272,0.000000,-0.013284,-0.003784,0.000000,-1.778904,-0.004072,0.629838,0.000000,0.000000,-0.776727
24.4800,2.936059,-0.603766,1.500000,-0.625075,-2.936362,0.000000,-1.038955,-0.177077,0.000000,-1.780539,-0.326204,0.629202,0.000000,0.000000,-0.777241
24.4900,2.929739,-0.633138,1.500000,-0.640609,-2.938129,0.000000,-2.066030,-0.145283,0.000000,-1.785470,-0.660976,0.627285,0.000000,0.000000,-0.778790
24.5000,2.923213,-0.662524,1.500000,-0.666315,-2.938705,0.000000,-3.069147,0.055301,0.000000,-1.793764,-0.997379,0.624049,0.000000,0.000000,-0.781385
24.5100,2.916380,-0.691903,1.500000,-0.701828,-2.936582,0.000000,-4.022946,0.388376,0.000000,-1.805391,-1.325821,0.619496,0.000000,0.000000,-0.784999
24.5200,2.909146,-0.721243,1.500000,-0.746525,-2.930617,0.000000,-4.902066,0.817644,0.000000,-1.820225,-1.637521,0.613657,0.000000,0.000000,-0.789573
24.5300,2.901422,-0.750500,1.500000,-0.799535,-2.920029,0.000000,-5.681146,1.306807,0.000000,-1.838057,-1.923880,0.606593,0.000000,0.000000,-0.795013
24.5400,2.893131,-0.779627,1.500000,-0.859730,-2.904402,0.000000,-6.334826,1.819567,0.000000,-1.858588,-2.000000,0.598400,0.000000,0.000000,-0.801198
24.5500,2.884208,-0.808571,1.500000,-0.925729,-2.883680,0.000000,-6.837744,2.319625,0.000000,-1.881427,-2.000000,0.589211,0.000000,0.000000,-0.807979
24.5600,2.874602,-0.837284,1.500000,-0.995898,-2.858173,0.000000,-7.164541,2.770684,0.000000,-1.906080,-2.000000,0.579208,0.000000,0.000000,-0.815180
24.5700,2.864282,-0.865721,1.500000,-1.068349,-2.828551,0.000000,-7.289854,3.136445,0.000000,-1.931934,-2.000000,0.568622,0.000000,0.000000,-0.822599
24.5800,2.853235,-0.893845,1.500000,-1.140939,-2.795849,0.000000,-7.188324,3.380610,0.000000,-1.958251,-2.000000,0.557748,0.000000,0.000000,-0.830010
24.5900,2.841471,-0.921632,1.500000,-1.211274,-2.761465,0.000000,-6.834590,3.466880,0.000000,-1.984159,-2.000000,0.546950,0.000000,0.000000,-0.837165
24.6000,2.829026,-0.949074,1.500000,-1.276706,-2.727159,0.000000,-6.203291,3.358959,0.000000,-2.008637,-2.000000,0.536664,0.000000,0.000000,-0.843796
24.6100,2.815963,-0.976183,1.500000,-1.334330,-2.695054,0.000000,-5.269065,3.020547,0.000000,-2.030519,-2.000000,0.527399,0.000000,0.000000,-0.849617
24.6200,2.802376,-1.002991,1.500000,-1.380993,-2.667637,0.000000,-4.006553,2.415346,0.000000,-2.048491,-1.554133,0.519744,0.000000,0.000000,-0.854322
24.6300,2.788391,-1.029561,1.500000,-1.413283,-2.647758,0.000000,-2.390394,1.507059,0.000000,-2.061090,-0.939065,0.514351,0.000000,0.000000,-0.857580
24.6400,2.774170,-1.055982,1.500000,-1.427537,-2.638627,0.000000,-0.395226,0.259387,0.000000,-2.066715,-0.157012,0.511937,0.000000,0.000000,-0.859023
24.6500,2.759864,-1.082370,1.500000,-1.437669,-2.639406,0.000000,-2.332456,-0.140007,0.000000,-2.069557,-0.659225,0.510716,0.000000,0.000000,-0.859749
24.6600,2.745328,-1.108764,1.500000,-1.473675,-2.638448,0.000000,-4.801454,0.457481,0.000000,-2.080172,-1.460898,0.506146,0.000000,0.000000,-0.862448
24.6700,2.730315,-1.135107,1.500000,-1.532343,-2.628067,0.000000,-6.863984,1.711646,0.000000,-2.098673,-2.000000,0.498146,0.000000,0.000000,-0.867093
24.6800,2.714619,-1.161275,1.500000,-1.609584,-2.602684,0.000000,-8.515034,3.425158,0.000000,-2.124659,-2.000000,0.486839,0.000000,0.000000,-0.873492
24.6900,2.698075,-1.187098,1.500000,-1.701256,-2.558690,0.000000,-9.749591,5.400690,0.000000,-2.157570,-2.000000,0.472400,0.000000,0.000000,-0.881385
24.7000,2.680560,-1.212381,1.500000,-1.803170,-2.494454,0.000000,-10.562643,7.440911,0.000000,-2.196708,-2.000000,0.455062,0.000000,0.000000,-0.890460
24.7100,2.661992,-1.236921,1.500000,-1.911087,-2.410314,0.000000,-10.949178,9.348494,0.000000,-2.241180,-2.000000,0.435151,0.000000,0.000000,-0.900357
24.7200,2.642333,-1.260528,1.500000,-2.020715,-2.308584,0.000000,-10.904183,10.926108,0.000000,-2.289799,-2.000000,0.413138,0.000000,0.000000,-0.910669
24.7300,2.621587,-1.283048,1.500000,-2.127716,-2.193550,0.000000,-10.422645,11.976426,0.000000,-2.340961,-2.000000,0.389709,0.000000,0.000000,-0.920938
24.7400,2.599802,-1.304376,1.500000,-2.227697,-2.071471,0.000000,-9.499551,12.302118,0.000000,-2.392517,-2.000000,0.365842,0.000000,0.000000,-0.930677
24.7500,2.577071,-1.324481,1.500000,-2.316218,-1.950581,0.000000,-8.129890,11.705856,0.000000,-2.441679,-2.000000,0.342857,0.000000,0.000000,-0.939388
24.7600,2.553531,-1.343425,1.500000,-2.388789,-1.841085,0.000000,-6.308649,9.990310,0.000000,-2.484963,-2.000000,0.322448,0.000000,0.000000,-0.946587
24.7700,2.529363,-1.361381,1.500000,-2.440869,-1.755163,0.000000,-4.030815,6.958152,0.000000,-2.518180,-2.000000,0.306683,0.000000,0.000000,-0.951812
24.7800,2.504797,-1.378654,1.500000,-2.467867,-1.706968,0.000000,-1.291375,2.412052,0.000000,-2.536474,-0.905915,0.297964,0.000000,0.000000,-0.954577
24.7900,2.480074,-1.395663,1.500000,-2.480918,-1.693425,0.000000,-3.424895,2.858069,0.000000,-2.542654,-1.428677,0.295013,0.000000,0.000000,-0.955493
24.8000,2.455016,-1.412377,1.500000,-2.537677,-1.641825,0.000000,-7.575439,7.368695,0.000000,-2.567344,-2.000000,0.283196,0.000000,0.000000,-0.959062
24.8100,2.429216,-1.428359,1.500000,-2.625956,-1.548029,0.000000,-9.784887,11.286019,0.000000,-2.608922,-2.000000,0.263198,0.000000,0.000000,-0.964742
24.8200,2.402451,-1.443218,1.500000,-2.728023,-1.418310,0.000000,-10.388842,14.542000,0.000000,-2.662149,-2.000000,0.237432,0.000000,0.000000,-0.971404
24.8300,2.374658,-1.456628,1.500000,-2.829500,-1.259620,0.000000,-9.722906,17.068595,0.000000,-2.722759,-2.000000,0.207889,0.000000,0.000000,-0.978152
24.8400,2.345900,-1.468339,1.500000,-2.919367,-1.079596,0.000000,-8.122682,18.797762,0.000000,-2.787385,-2.000000,0.176180,0.000000,0.000000,-0.984358
24.8500,2.316335,-1.478177,1.500000,-2.989958,-0.886550,0.000000,-5.923774,19.661458,0.000000,-2.853342,-2.000000,0.143627,0.000000,0.000000,-0.989632
24.8600,2.286180,-1.486056,1.500000,-3.036966,-0.689478,0.000000,-3.461783,19.591641,0.000000,-2.918348,-2.000000,0.111391,0.000000,0.000000,-0.993777
24.8700,2.255678,-1.491985,1.500000,-3.059436,-0.498056,0.000000,-1.072314,18.520269,0.000000,-2.980215,-2.000000,0.080601,0.000000,0.000000,-0.996746
24.8800,2.225065,-1.496071,1.500000,-3.059772,-0.322638,0.000000,0.909031,16.379299,0.000000,-3.036536,-2.000000,0.052504,0.000000,0.000000,-0.998621
24.8900,2.194538,-1.498528,1.500000,-3.043734,-0.174262,0.000000,2.146650,13.100689,0.000000,-3.084402,-2.000000,0.028591,0.000000,0.000000,-0.999591
24.9000,2.164215,-1.499685,1.500000,-3.020437,-0.064643,0.000000,2.304938,8.616396,0.000000,-3.120194,-2.000000,0.010699,0.000000,0.000000,-0.999943
24.9100,2.134112,-1.499991,1.500000,-3.002352,-0.006180,0.000000,1.048294,2.858379,0.000000,-3.139534,-0.951324,0.001029,0.000000,0.000000,-0.999999
24.9200,2.104107,-1.499983,1.500000,-3.000681,0.008840,0.000000,-0.218578,3.008273,0.000000,-3.144539,-1.002307,0.001473,0.000000,0.000000,0.999999
24.9300,2.074086,-1.499668,1.500000,-3.003772,0.061123,0.000000,-0.350345,7.241853,0.000000,-3.161939,-2.000000,0.010173,0.000000,0.000000,0.999948
24.9400,2.044032,-1.498639,1.500000,-3.006794,0.149758,0.000000,-0.214144,10.299600,0.000000,-3.191358,-2.000000,0.024880,0.000000,0.000000,0.999690
24.9500,2.013958,-1.496589,1.500000,-3.007351,0.263613,0.000000,0.133215,12.306742,0.000000,-3.229025,-2.000000,0.043702,0.000000,0.000000,0.999045
24.9600,1.983899,-1.493316,1.500000,-3.003616,0.392808,0.000000,0.634917,13.388505,0.000000,-3.271633,-2.000000,0.064974,0.000000,0.000000,0.997887
24.9700,1.953904,-1.488711,1.500000,-2.994328,0.528716,0.000000,1.234151,13.670117,0.000000,-3.316364,-2.000000,0.087274,0.000000,0.000000,0.996184
24.9800,1.924034,-1.482744,1.500000,-2.978797,0.663961,0.000000,1.874103,13.276805,0.000000,-3.360903,-2.000000,0.109436,0.000000,0.000000,0.993994
24.9900,1.894350,-1.475454,1.500000,-2.956899,0.792419,0.000000,2.497962,12.333794,0.000000,-3.403430,-2.000000,0.130545,0.000000,0.000000,0.991442
25.0000,1.864915,-1.466935,1.500000,-2.929081,0.909222,0.000000,3.048914,10.966312,0.000000,-3.442574,-2.000000,0.149923,0.000000,0.000000,0.988698
25.0100,1.835785,-1.457321,1.500000,-2.896354,1.010748,0.000000,3.470147,9.299587,0.000000,-3.477352,-2.000000,0.167092,0.000000,0.000000,0.985941
25.0200,1.806999,-1.446779,1.500000,-2.860299,1.094633,0.000000,3.704848,7.458844,0.000000,-3.507096,-2.000000,0.181736,0.000000,0.000000,0.983347
25.0300,1.778583,-1.435491,1.500000,-2.823068,1.159763,0.000000,3.696205,5.569312,0.000000,-3.531389,-2.000000,0.193666,0.000000,0.000000,0.981067
25.0400,1.750533,-1.423646,1.500000,-2.787376,1.206274,0.000000,3.387405,3.756216,0.000000,-3.550021,-1.577975,0.202798,0.000000,0.000000,0.979221
25.0500,1.722819,-1.411423,1.500000,-2.756510,1.235559,0.000000,2.721636,2.144783,0.000000,-3.562976,-1.016428,0.209136,0.000000,0.000000,0.977886
25.0600,1.695374,-1.398983,1.500000,-2.734322,1.250260,0.000000,1.642084,0.860241,0.000000,-3.570456,-0.487320,0.212792,0.000000,0.000000,0.977097
25.0700,1.668089,-1.386454,1.500000,-2.725237,1.254271,0.000000,0.091937,0.027816,0.000000,-3.572932,-0.021235,0.214002,0.000000,0.000000,0.976833
25.0800,1.640846,-1.373889,1.500000,-2.722349,1.261089,0.000000,0.588863,1.389425,0.000000,-3.575399,-0.502705,0.215206,0.000000,0.000000,0.976569
25.0900,1.613661,-1.361188,1.500000,-2.713742,1.281118,0.000000,1.117153,2.570026,0.000000,-3.582660,-0.933368,0.218751,0.000000,0.000000,0.975781
25.1000,1.586587,-1.348232,1.500000,-2.700304,1.311596,0.000000,1.556000,3.482779,0.000000,-3.593753,-1.270029,0.224159,0.000000,0.000000,0.974553
25.1100,1.559668,-1.334930,1.500000,-2.682904,1.349957,0.000000,1.910373,4.150398,0.000000,-3.607773,-1.520343,0.230985,0.000000,0.000000,0.972957
25.1200,1.532940,-1.321214,1.500000,-2.662361,1.393863,0.000000,2.185241,4.595600,0.000000,-3.623897,-1.692065,0.238822,0.000000,0.000000,0.971063
25.1300,1.506429,-1.307041,1.500000,-2.639447,1.441203,0.000000,2.385574,4.841099,0.000000,-3.641379,-1.793053,0.247300,0.000000,0.000000,0.968939
25.1400,1.480156,-1.292385,1.500000,-2.614882,1.490095,0.000000,2.516340,4.909611,0.000000,-3.659549,-1.831271,0.256093,0.000000,0.000000,0.966652
25.1500,1.454135,-1.277239,1.500000,-2.589336,1.538881,0.000000,2.582510,4.823851,0.000000,-3.677822,-1.814734,0.264914,0.000000,0.000000,0.964272
25.1600,1.428371,-1.261613,1.500000,-2.563430,1.586133,0.000000,2.589052,4.606535,0.000000,-3.695688,-1.751417,0.273517,0.000000,0.000000,0.961867
25.1700,1.402865,-1.245526,1.500000,-2.537737,1.630649,0.000000,2.540935,4.280377,0.000000,-3.712720,-1.649152,0.281698,0.000000,0.000000,0.959503
25.1800,1.377614,-1.229012,1.500000,-2.512777,1.671454,0.000000,2.443130,3.868093,0.000000,-3.728567,-1.515539,0.289292,0.000000,0.000000,0.957241
25.1900,1.352606,-1.212112,1.500000,-2.489023,1.707800,0.000000,2.300604,3.392399,0.000000,-3.742951,-1.357878,0.296169,0.000000,0.000000,0.955136
25.2000,1.327828,-1.194873,1.500000,-2.466898,1.739166,0.000000,2.118328,2.876009,0.000000,-3.755667,-1.183162,0.302236,0.000000,0.000000,0.953233
25.2100,1.303261,-1.177346,1.500000,-2.446773,1.765260,0.000000,1.901271,2.341639,0.000000,-3.766580,-0.998117,0.307432,0.000000,0.000000,0.951570
25.2200,1.278884,-1.159585,1.500000,-2.428972,1.786015,0.000000,1.654402,1.812004,0.000000,-3.775617,-0.809273,0.311729,0.000000,0.000000,0.950171
25.2300,1.254673,-1.141643,1.500000,-2.413768,1.801591,0.000000,1.382690,1.309819,0.000000,-3.782774,-0.623086,0.315127,0.000000,0.000000,0.949049
25.2400,1.230600,-1.123569,1.500000,-2.401384,1.812378,0.000000,1.091104,0.857801,0.000000,-3.788109,-0.446055,0.317658,0.000000,0.000000,0.948205
25.2500,1.206635,-1.105409,1.500000,-2.391995,1.818990,0.000000,0.784614,0.478663,0.000000,-3.791748,-0.284835,0.319382,0.000000,0.000000,0.947626
25.2600,1.182749,-1.087201,1.500000,-2.385725,1.822270,0.000000,0.468190,0.195121,0.000000,-3.793882,-0.146318,0.320393,0.000000,0.000000,0.947285
25.2700,1.158910,-1.068972,1.500000,-2.382648,1.823287,0.000000,0.146799,0.029891,0.000000,-3.794773,-0.037647,0.320816,0.000000,0.000000,0.947142
25.2800,1.135087,-1.050737,1.500000,-2.381841,1.823981,0.000000,0.171338,0.230828,0.000000,-3.795121,-0.095812,0.320980,0.000000,0.000000,0.947086
25.2900,1.111282,-1.032479,1.500000,-2.378694,1.828205,0.000000,0.450500,0.602883,0.000000,-3.796876,-0.250839,0.321811,0.000000,0.000000,0.946804
25.3000,1.087522,-1.014162,1.500000,-2.372978,1.835826,0.000000,0.685640,0.910977,0.000000,-3.800051,-0.379995,0.323314,0.000000,0.000000,0.946292
25.3100,1.063830,-0.995753,1.500000,-2.365119,1.846225,0.000000,0.879373,1.159308,0.000000,-3.804395,-0.484921,0.325368,0.000000,0.000000,0.945587
25.3200,1.040226,-0.977230,1.500000,-2.355519,1.858827,0.000000,1.034316,1.352075,0.000000,-3.809674,-0.567261,0.327863,0.000000,0.000000,0.944725
25.3300,1.016724,-0.958571,1.500000,-2.344553,1.873095,0.000000,1.153084,1.493475,0.000000,-3.815671,-0.628662,0.330694,0.000000,0.000000,0.943738
25.3400,0.993338,-0.939764,1.500000,-2.332570,1.888539,0.000000,1.238293,1.587707,0.000000,-3.822183,-0.670778,0.333766,0.000000,0.000000,0.942656
25.3500,0.970075,-0.920798,1.500000,-2.319891,1.904706,0.000000,1.292560,1.638970,0.000000,-3.829028,-0.695263,0.336989,0.000000,0.000000,0.941508
25.3600,0.946941,-0.901669,1.500000,-2.306813,1.921189,0.000000,1.318500,1.651462,0.000000,-3.836035,-0.703779,0.340286,0.000000,0.000000,0.940322
25.3700,0.923939,-0.882375,1.500000,-2.293606,1.937620,0.000000,1.318730,1.629381,0.000000,-3.843055,-0.697987,0.343585,0.000000,0.000000,0.939122
25.3800,0.901069,-0.862918,1.500000,-2.280515,1.953675,0.000000,1.295865,1.576926,0.000000,-3.849953,-0.679550,0.346822,0.000000,0.000000,0.937931
25.3900,0.878328,-0.843303,1.500000,-2.267757,1.969072,0.000000,1.252522,1.498295,0.000000,-3.856610,-0.650122,0.349941,0.000000,0.000000,0.936772
25.4000,0.855712,-0.823539,1.500000,-2.255524,1.983568,0.000000,1.191316,1.397687,0.000000,-3.862924,-0.611352,0.352897,0.000000,0.000000,0.935662
25.4100,0.833215,-0.803636,1.500000,-2.243982,1.996966,0.000000,1.114864,1.279299,0.000000,-3.868811,-0.564877,0.355650,0.000000,0.000000,0.934619
25.4200,0.810830,-0.783604,1.500000,-2.233269,2.009109,0.000000,1.025782,1.147331,0.000000,-3.874202,-0.512323,0.358167,0.000000,0.000000,0.933657
25.4300,0.788547,-0.763458,1.500000,-2.223500,2.019881,0.000000,0.926685,1.005981,0.000000,-3.879043,-0.455303,0.360426,0.000000,0.000000,0.932788
25.4400,0.766356,-0.743211,1.500000,-2.214760,2.029211,0.000000,0.820189,0.859447,0.000000,-3.883298,-0.395418,0.362410,0.000000,0.000000,0.932019
25.4500,0.744248,-0.722879,1.500000,-2.207112,2.037067,0.000000,0.708911,0.711927,0.000000,-3.886947,-0.334265,0.364110,0.000000,0.000000,0.931356
25.4600,0.722210,-0.702475,1.500000,-2.200589,2.043460,0.000000,0.595467,0.567620,0.000000,-3.889984,-0.273433,0.365524,0.000000,0.000000,0.930802
25.4700,0.700232,-0.682014,1.500000,-2.195201,2.048444,0.000000,0.482472,0.430725,0.000000,-3.892422,-0.214513,0.366658,0.000000,0.000000,0.930356
25.4800,0.678302,-0.661510,1.500000,-2.190930,2.052114,0.000000,0.372543,0.305439,0.000000,-3.894286,-0.159099,0.367525,0.000000,0.000000,0.930013
25.4900,0.656410,-0.640976,1.500000,-2.187731,2.054606,0.000000,0.268295,0.195961,0.000000,-3.895621,-0.108792,0.368146,0.000000,0.000000,0.929768
25.5000,0.634544,-0.620422,1.500000,-2.185536,2.056099,0.000000,0.172345,0.106490,0.000000,-3.896485,-0.065203,0.368547,0.000000,0.000000,0.929609
25.5100,0.612696,-0.599856,1.500000,-2.184248,2.056816,0.000000,0.087309,0.041224,0.000000,-3.896953,-0.029953,0.368765,0.000000,0.000000,0.929523
25.5200,0.590857,-0.579287,1.500000,-2.183745,2.057019,0.000000,0.015802,0.004360,0.000000,-3.897117,-0.004670,0.368841,0.000000,0.000000,0.929492
25.5300,0.569020,-0.558716,1.500000,-2.183363,2.057406,0.000000,0.095289,0.100496,0.000000,-3.897298,-0.046163,0.368926,0.000000,0.000000,0.929459
25.5400,0.547194,-0.538135,1.500000,-2.181846,2.059005,0.000000,0.204629,0.215656,0.000000,-3.898033,-0.099096,0.369267,0.000000,0.000000,0.929323
